1,Cape Codder Review,"For the price they charge, this liner is a waste of money. Seven dollars for a liner at the bottom of the toaster oven. I got ripped off.Steve B"
1,Bad product,I was unable to even use it for a day. It just blew up as I plugged it in to the outlet.
1,Outdated,"This exam guide is a hot mess. The information in it is far too obscure for the FSOT, and the majority of it has a focus on the 70's--which makes it about 30+ years out of date in the focus. While it never hurts just to look over the material, it really isn't a good way to assess your knowledge base. Use it for grammar review, if nothing else."
1,It's just Ok,I have been using this shampoo for about a month now and have not noticed any difference yet. It's either that this is a fake product or just not an effective one.
1,Slow Flow and Leaky,"My wife and I bought the VentAires when our first child was born. They appeared to be top of the line. They certainly were marketed that way and priced that way. We found the nipple flow to be way too slow and they leaked! No one likes a leaky bottle at 3AM on a December night in New England. It is also difficult to tell if the infant/new born is actually taking the formula. We ended up donating the six VentAires that we bought to a local daycare center and bought EvenFlo bottles, which have been great (and less money). All-in-all, we give this product a POOR grade and state, in our opinion, that they are not worth the extra money."
1,"Good cast, poor film","When I saw the cast of this film, I hired it. It wasn't bad but I can't say that I was overwhelmed with enthusiasm. It was a bit slow although the surprising twist at the end makes you think how you make emotive assumptions based on the facts which are often quite erroneous. I won't say more so as not to spoil it for you but it wasn't up to my expectations."
1,Not worth it,"Just ordered this back in June and had to return it in July as the back strap is beginning to fray.. Basically, this is a backpack made by Targus for HP. If you open it, it is fairly basic and I am not 100% if it is waterproof. I returned it as I discovered the strap issue beginning to develop within 2 weeks and Amazon was efficient in processing my retun. I bought an Adidas Chapman bag as a replacement. Far more comfortable and convenient."
1,Kushies pre-fold diapers - not what I expected,"Planning to use cloth diapers vs. disposable, I ordered these pre-fold diapers. I am somewhat disappointed however, as when I follow the instructions to ""fold"" the diaper, it looks really, really small. I'm not sure how long I'll be able to use these and I don't see any size indication that would suggest I could order larger ones. I probably won't be using these for anything other than burp cloths or mop-up towels. Very disappointing."
1,WORTHLESS!!!!,This book and CD roms are worthless for modeling. I found maybe 1 percent useful models. You will have better luck on 3d Cafe or some other free site!
1,Is this a memoir or a history textbook?,"I'm not sure what kind of audience Sparks was attempting to capture with this memoir. It seemed about half a history textbook and half an actual memoir. Someone who picks up this book would probably be someone interested in brotherly bonding, not the history of Machu Picchu."
1,Remember the last time MTV did good? Me Neither.,"Music-wise, MTV used to deliver good videos and the like, then turned to reality shows (and the like). Based on what I heard from this CD (I was tricked; who would pay even 1/4 of its price for this drivel?), they have sunk to a new low. This bunch of imposters is geared for the group of snotty-nosed bumpy-faced kids who still laugh at potty jokes even as they long to be ""grown-ups"" with the attendant freedom. No, they apparently long to just grow more to be teenagers. This drivel is for the very immature and is rotting compost to nurture the minds of our ""leaders of tomorrow"". God help us. And a pox on the hellbound creators of this ""group"""
1,Big ol' waste of time,"Bad advice, though good intentioned. I think it sets up very unrealistic expectations for new parents, not to mention offering some unsafe advice."
1,This is NOT a novel!!!!,This is a COMIC BOOK. For those RR Martin fans please understand that this is a graphic novel. . aka comic book.
1,keep you money,"your money could be well spent on something other than this, not any better than a regular pair of gloves you can buy at wal-mart."
1,GEORGE FORMAN GRILL,"I have used my grill about five times. It makes excellent hamburgers - draining away most of the fat. The negative thing is as I was cleaning it, the ""non-stick"" surface wiped off - I was using a Handi-wipe which should not have caused this."
1,Garbage,"It looked funny but turned out to be lousy! A very disappointing film, the preview was actually the highlight of the entire movie!"
1,Dora,Dora's backpack adventure was too easy. My three and a half year old completed level 2 in about 15-20 minutes. The third level is only harder because it the activities are in Spanish. She loves Dora but was bored with it the second time around.
1,The rumor of a ghost writer will persist with this one!,"I'm afraid the ""Cat Who..."" series is on a downhill slide. Although a quick read, this 25th title was flat & unmysterious. We know the villain practically from the get-go, and the story lacks the usual subtle clues building up to the ultimate solving of the crime. Come to think of it, there wasn't even much of a story! Major events like the fund-raiser are given short shrift, & important details such as Polly's leaving the library are glossed over. The characters, whom we know so well from the previous books, are one-dimensional. For that matter, where ARE they all? Chief Brodie barely makes an appearance, & then only as a bagpiper, and his classy daughter, Fran, has suddenly become a snobby lush we don't recognize. This can no longer be considered a mystery series which leads me to ask ""Who wrote this book?"""
1,Written by an author unfamiliar with Law & Order the TV show,"Boy was this ever sad - Lennie Briscoe was somehow magically promoted to a Sergeant in Dead End and the DA was Adam Wentworth (and not Adam Schiff as in the show). The dialogue is stilted, there are few descriptions and the plot is weak...."
1,Blank Disc!,"I bought this as a gift and when we went to play the DVD it was blank! Worse yet, it would freeze up my DVD player every time I would try to access the menu. I'm not even sure if I'm allowed to return it for a full refund because the package has been opened.I don't think I'll ever buy a DVD from here again. Lousy product. Waste of money."
1,rippoff,"all of the gameboy's are a...lot of money for nothing and NOTHING EDUCATIONAL. I am sorry for this purchase. My son, of course, loves it. It would be nice if there were something smarter than [junk]. NO THANKS TO YOU ALL. IT WOULD BE JUST AS EASY TO OFFER EDUCATION AND PEACE... THANKS FOR THE RIPOFF. I also notice that the gameboy isNOT compatible with gameboy advance.. BEWARE BUYERS!!!!"
1,Very unorginal,This movie is very unoriginal. Its like that movie Pocahontas but with blue cats in it. It has cool graphics and the military tech stuff is cool. But I should of rented this instead of buying it.
1,not what I expected.,"This book, based on personal experience was a bit New Age for me and I was looking more for factual information instead of mystic thoughts."
1,A Very Bad Movie,"Bad acting, bad writing, incoherent plot and lots of inaccuracies. Don't even bother renting this one."
1,Cut-Off Tool,"The wrong tool was shipped to us, because the wrong picture was in the Amazon.com site. This was not the tool we wanted. We returned the tool and received notification of credit granted, but have not received any refund as yet."
1,What a mess,"I'm confused as to how anyone could possibly mistake this mass of garbage as being a decent film. Poor acting, lousy score, cheesy dialogue, weak special effects... I could go on. The ""coolest"" thing about this movie is the cover of the DVD case. If you're interested in foreign sci-fi try The Returner, Casshern or Steamboy. This waste of celluloid isn't even worth a rental let alone a purchase."
1,"Good sound quality, very poor construction","I purchased a pair of these earbuds this past December. I was very pleased with the sound quality- clear, deep bass and good overall balance. I was using them at my computer and walking to work. Last week, I was taking them out of my ears in a very standard fashion, and the right earbud broke into two pieces, leaving the wire hanging out. Naturally, I was surprised. With a price tag like this and a brand name like Monster, I expected more.I contacted Monster's customer support via email 5 days ago outlining the problem, and have yet to receive a response. Needless to say I am hesitant to recommend this product to others."
1,CAN'T REVIEW SOMETHING THAT NEVER ARRIVED.,"I ordered the Mr. Bill ""doll"" as a humorous gift for my daughter's birthday, but it never arrived."
1,image is deceiving,"picture is not clear on important detailsi.e. that there is a middle bridge support, or the rear lip.which is a design flaw as the lip cracks easily during shipping, as mine did!"
1,Too much loud music and not enough audio.,"I was very dissapointed when I played this CD as I was expecting information to be given in the author's voices. Instead, it's a woman's voice but the music drowns her out so that you really can't hear much of what she's saying."
1,not the right size,"O.K. So my pet rat Jelly Bean might be on the ""husky"" side, but he couldn't fit into this igloo even if I put him on a carb free diet! Even when i turned the igloo upside down and sat him in it, he filled the entire structure up completely! (There is even a picture of a rat on this sized igloo) The idea of the igloo sounds good so i am going to order the Large one because he does love his hammock!"
1,A Disappointing Follow-Up to Running with Scissors,"Fans of Augusten Burroughs's Running with Scissors might want to think twice before purchasing this shallow, cliche-ridden, overly novelistic recovery memoir. It lacks nearly every quality that made Running with Scissors such a funny and life-affirming read."
1,A Very Strange Rant,"For those who thought the Civil War was over more than a century ago, this author's diatribe - purportedly to set the record straight, but clearly to settle old scores - comes as a bit of a shock. Gilmore, at least, is apparently still mad as hell and still fighting for Missouri and The Confederacy, against Kansas, the Union, the federal government, historians, and Lord-knows-whatall. His theses could have been interesting to those who seek better understanding of this period of American history and this region of the country, but Gilmore's obvious, partisan bias wrecks his credibility. Other reviewers have pointed out specific factual problems with Gilmore's assertions. I do not recommend this book to anyone who is serious about sound regional or Civil War history."
1,Not as I have imagined,"I was a little disappointed with this shampoo. I expected more, because it is not a cheap one. The smell is good, but that's it."
1,Stinkingly Useless,"A collection of tepid ""story ideas"" seemingly culled from back issues of TV Guide, and inane snippets of ""dialogue."" Perfect for old divorcees in creative writing classes getting in touch with themselves... wait, nah, I was just trying to be mean--even they'd hate this nonsense. My apologies to old divorcees.Stay away! This is a con to take your money. If you need writing ideas, you're better off sticking your head underwater or looking around your cell--that's what these people did."
1,more techniques than you can shake a stick at!,"180 pages of more techniques than you could possibly use. The formulas are well explained, the strategies (series of 7, magic number of three, moving averages, exponential moving averages, stochastics, csi, rsi, regression analysis, etc) are also well explained. As somone who has searched for the ultimate formula, oscillator, technique or what ever for trading commodities, after reading this book, I've concluded that you can find a chart or group of charts to justify ANY idea. Given any market, depending on which combination of indicators one chooses, one could justify any decision. Now what good is that?"
1,I didn't receive this item yet. I have no idea what happened.,I didn't receive this item yet. I placed an order on August 12. I have no idea what happened in transition. I want to know whom I should contact.
1,Before you buy this Hoover,"Take the $68 you were going to spend on this Hoover product, and walk over to the toilet and flush it down the drain. This is by the far worst product I have ever bought on Amazon. I have had it repaired twice at Hoover store, no warranty coverage even though it was under warranty, fine print said it was not a warranty repair, each repair was $25, so now I am up over $100 for this piece of crap! The belt will not stay on it for over 5 minutes without slipping off. You then have to use a screwdriver to take off 4 screws to get the bottom cover off to put the belt back on, only to have it slip off again 5 minutes later. I finally got more pleasure out of taking it out to the driveway and smashing into as many pieces as I could to dispose it in the garbage can. Hoover is a joke and this vacuum is a joke! DO NOT BUY A HOOVER PRODUCT as they will not warranty it and it is junk! Sorry there were no zero stars for this product!!!"
1,Iron Man is 2 1/2 minutes shorter than the original,"As other people have pointed out, Iron Man is edited on this. On the Paranoid CD it's 5:58; here it's 3:29. A chunk of one solo is removed --poorly--in addition to the premature fade out. Bummer."
1,rides up - impossible to wear!,"I had to return this bra after trying to wear it for one day. It kept riding up so badly that I was afraid I was going to fall out of it every time I moved my arms. I don't know who thought up this product, but they obviously did not test it on real women in everyday activities."
1,Only useful for teaching children about selfish behavior,"A sing-song, fun enough book until the end. As other readers have clearly explained, Duck enlists the aid of passing animals to help him, then happily driving away, leaving the animals who helped him stuck in the mud themselves without so much as a shouted ""thank you"". As my daughter succinctly explained, ""That's not nice."" I'm sure some readers will love the colorful pictures and dismiss such negative reviews, but consider yourself forewarned."
1,Misguided to say the least,"Looking for a book full of misinformation? You've found it! Looking for a truly informative book to learn about witchcraft? Try Spiral Dance or, frankly, anything else. A respectable resource on learning true witchcraft would NEVER speak of witchcraft and satanism as if they were at all related. This makes them sound as if they were practically the same thing! Want to get a witch in a snit? Ask if she/he worships satan. Skip this poor excuse and get a book that was written by someone who actually understands witchcraft."
1,My cat would not even look at this toy.,"Your mileage may differ, but my cat was completely uninterested in the Cat Dancer. She literally would not even look at it.I think this would be best for very young kittens who will bat at anything that moves."
1,Skil cordless rachet,"okay for a short while, then switch started working only intermittantly. About the 7th or 8th time I used it...it wouldn't turn on at all...threw it in the garbage."
1,Quality Problems,"Ordered 2. Order process easy. Delivery when expected, but 1-was VERY poorly assembled and I have had to re-inforce it twice now."
1,Save Your Money,"I purchased this publication mainly to obtain information about how men might benefit from the use of natural progesterone. I was disappointed with what I received. Dr. John R. Lee just published a booklet about hormone balancing for men, and I recommend his publication as opposed to Dr. Shealy's. This booklet had some interesting information but, if you're interested in this subject, consider a book with more indepth information."
1,This is a SCAM!!,Product made me so sick I had to go to the hospital-its loaded with caffeine. I am so UNHAPPY!
1,Disappointed!,Awful service! I'm still waiting for the book to arrive! How can I follow-up to find out the status of my order?
1,Not this time,"I had been a big fan of Leslie Meier's other Lucy Stone books.They provided a light, lesurely read for cozy mystery fans.Unfortunately with The Birthday Party Murder, Meier abandonsher attention to the mystery and takes her audience on aheinous ride through her heroine's mind. Throughout the book,the reader is subjected to Lucy's trials and tribulations.Her plights with overeating, weight, husband, cranky boss,pre-teen daughter and lazy college son are so countless,the book starts to feel like a novel adaptation of TheJerry Springer Show. Meier needs to stick to her plot andhow her character's relate to the murder. In the past,Lucy was a warm, humorous character because of herinsecurities and knack for getting into trouble. Here,she comes off more like a complainer who can't stop whining.I really like Leslie Meier writing style and feel she'll writemore good books, The Birthday Party Murder simply isn't oneof them."
1,This book is racist.,"Although the first half of the book was easy and pleasant enough to hold my attention, the second half was horrible. I just finished the book and I have a raging headache. The plot arche is bad enough, the the racist sub-plot just made the whole thing intolerable."
1,this album is nothing but a bunch of blah!!!!,"This is anything but a tribute album. When I think of a tribute album, I think of the Depeche Mode, Music For The Masses. It has bands like The Cure, Smashing Pumpkins, God lives Under Water, and so on doing Depeche Mode covers. But the songs that the bands cover are in their own music's style. The Cure with their moody pop, Smashing Pumpkis with alternative rock, god lives underwater with industrial. The tribute bands preserved the original songs sound, while adding their own flavor.BUT, this ""tribute"" album for R.E.M. is complete garbgage!!! The band played the original R.E.M. music, with out any originality and they sound like a highschool garage band, while the singers tries way too hard to sound like Mike Stipes. In other words, this album misses the point of what a tribute album is (see the first paragraph to know what a tribute album is)"
1,Racist Against Santa Claus,"After 1,000 years of spreading Christmas cheer, Santa Claus turns evil and kills people at Christmastime. Lame! The only redeeming value of this film is its humor. The reason most people like it is that Santa kills people. Ooooh. Entertaining. I think the Chronicles of Narnia did a better job. They had Santa Claus in that film, but they didn't even need him to kill people. And since when is murder and killing regarded as funny?"
1,You can do better,"The hard drive on my iPod with video is shot and I didn't even drop it or anything. The Apple store said the warranty was voided because the case was scratched. So I think they are way too sensitive. Does Apple think people will buy these things and then set them on a shelf?Anyway, all ranting aside, you can get way more features, same capacity, better battery life, etc. for the same or lower price. I know iPods look cool and they are easy to use, but the product just isn't worth that much money. These days you can do so much better, especially if you have a windows PC, just do some more searching on Amazon! If you have a Mac, as I do, it might still be worth it to get an iPod because a lot of other mp3 players aren't compatible, but maybe just a Nano, unless you have money to burn. I'm done with Apple, though. Being fancy-looking just isn't enough."
1,Think Twice,"I purchased this for my new PSP, as I fly overseas often, and wanted the longer battery life. However, this does not fit my PSP. It seems to be for another, larger model (maybe an earlier version of the PSP?). The unit does not sit properly in the cradle, so the contact does not touch. So the battery power is not accessible. In short, it's useless. Buy something else."
1,If you think vol 4 is bad try vols 123,"The author, a distinguished psychologist, has written a definitive compendium of his magnum opus.Unfortunately his ability to write is not equal to his incisive intellect, and the prose is inaccessible to many. To understand his important work consult the books of Donald Nathanson."
1,DON'T BUY THIS CD!!!,This is 2CD's with 50 SHORTENED-TO-90-SECONDS SONGS of Raymond Lefevre per CD. To my opinion it's unethical to sell this CD's at such an high price AND without informing possible buyers of the facts. DON'T BUY IT!!
1,Superficial,You go through the book and do not find the meat. It is more like a coffee table book. Not useful to mi as structural engineer.
1,WARNING: Shipping box displays picture,"I ordered this item as a Christmas gift for my husband. Unfortunately, it was delivered with a picture of the product on the side. Since my husband got to the UPS delivery before I did, he already knows what his gift is. Don't order this as a surprise unless your gift recipient doesn't live with you!"
1,Call it something else - but it has nearly nothing to do with the Bourne series,Tried to like this - just couldn't make it work. Not even enough action for an action movie. Perhaps others will find it more interesting than I did?
